source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts	reason_added	source_observed	target_observed
4170	GATA1	DecreaseAmount	11208	SP3	19650022579494849	1	"{""biopax"": 1}"	confounder	False	True
4170	GATA1	DecreaseAmount	23293	WAPL	-26699017668178323	1	"{""biopax"": 1}"	confounder	False	True
3241	EGR4	DecreaseAmount	10781	TRA2B	12891859745082795	1	"{""biopax"": 1}"	confounder	False	True
3241	EGR4	DecreaseAmount	4010	FUS	-2734884829146413	1	"{""biopax"": 1}"	confounder	False	True
3238	EGR1	DecreaseAmount	10781	TRA2B	-2589015559056373	1	"{""biopax"": 1}"	confounder	False	True
3238	EGR1	DecreaseAmount	4010	FUS	-35523560454970983	1	"{""biopax"": 1}"	confounder	False	True
9884	RB1	DecreaseAmount	10781	TRA2B	5016132852783661	1	"{""biopax"": 1}"	confounder	False	True
9884	RB1	DecreaseAmount	11208	SP3	-883844472761238	1	"{""biopax"": 1}"	confounder	False	True
9884	RB1	IncreaseAmount	11208	SP3	8246522812006928	1	"{""reach"": 1}"	confounder	False	True
3118	E2F4	DecreaseAmount	10781	TRA2B	1099801851707049	2	"{""biopax"": 2}"	confounder	False	True
3118	E2F4	DecreaseAmount	11208	SP3	35259142784853825	2	"{""biopax"": 2}"	confounder	False	True
3113	E2F1	DecreaseAmount	10781	TRA2B	28268712353526315	4	"{""biopax"": 4}"	confounder	False	True
3113	E2F1	IncreaseAmount	11208	SP3	-2051408626196403	1	"{""medscan"": 1}"	confounder	False	True
3113	E2F1	DecreaseAmount	11208	SP3	3527532863944073	1	"{""reach"": 1}"	confounder	False	True
3113	E2F1	DecreaseAmount	11208	SP3	22473080094644071	6	"{""reach"": 1, ""biopax"": 5}"	confounder	False	True
11751	TFDP2	DecreaseAmount	10781	TRA2B	-3078240944091091	2	"{""biopax"": 2}"	confounder	False	True
11751	TFDP2	DecreaseAmount	11208	SP3	-26019990777870059	2	"{""biopax"": 2}"	confounder	False	True
8647	PCBP1	DecreaseAmount	6914	MAZ	-23800662107343333	1	"{""biopax"": 1}"	mediator	True	False
6914	MAZ	DecreaseAmount	9811	RAD21	13181570291668898	1	"{""biopax"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	3819	FOXO1	34709407472835410	3	"{""reach"": 3}"	mediator	True	False
3819	FOXO1	DecreaseAmount	9811	RAD21	-16665337591907999	1	"{""biopax"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	3467	ESR1	-34798565766556089	3	"{""reach"": 3}"	mediator	True	False
3467	ESR1	IncreaseAmount	9811	RAD21	-2089233549202525	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	DecreaseAmount	3467	ESR1	20333460909023033	2	"{""reach"": 2}"	mediator	True	False
23293	WAPL	DecreaseAmount	3467	ESR1	-27348650256789405	1	"{""reach"": 1}"	mediator	True	False
23293	WAPL	IncreaseAmount	29088	PDS5A	11996713705680535	1	"{""reach"": 1}"	mediator	True	False
29088	PDS5A	IncreaseAmount	9811	RAD21	16145219047815823	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	25282	NIBAN2	-1006150262543141	1	"{""reach"": 1}"	mediator	True	False
